Image,SSIM_Input_Colour,PSNR_Input_Colour,SSIM_Guided_Filter,PSNR_Guided_Filter,SSIM_Bilateral_Filter,PSNR_Bilateral_Filter,SSIM_Clahe_Filter,PSNR_Clahe_Filter
old_photo_01.jpg,0.983971226911504,43.137497480918555,0.9520104110400112,39.18353815402212,0.9859232841886723,43.131860752991074,0.7771152658421664,28.298984905168524
old_photo_02.jpg,0.9648204002494472,39.18687675602149,0.9216905439487381,32.245310226197354,0.9689324528816735,38.70597968130534,0.8329481737865425,29.551006472106025
old_photo_03.jpg,0.9767086935068183,36.669433317577976,0.9361734739685185,33.47792485138145,0.9777312352917414,36.7155181454548,0.8601031829839031,29.338952387280735
old_photo_04.jpg,0.9775026438094763,38.94770059676924,0.9473742973431533,35.6871311727842,0.9795064562601143,39.065654294458525,0.857835295635077,28.636115284235792
old_photo_05.jpg,0.9898705460823625,37.51039071235967,0.8902277481151885,31.074774891102145,0.9902434005645673,37.591954399907614,0.8574121430910212,28.46514801016863
old_photo_06.jpg,0.9883151793362012,39.37862182915842,0.8531275058852194,31.489192131761044,0.9897179200794837,39.64844260254088,0.8151282978137365,28.3065763171661
old_photo_07.jpg,0.984554729942655,40.26674203880357,0.8074496000557303,32.3990795752588,0.9882494624707073,40.81098527929569,0.739425809634955,28.580619368432455
old_photo_10.jpg,0.9656770198874209,37.625636984979266,0.9072938944062252,34.07789895167425,0.9657667940605883,37.63423726118881,0.8599601177958018,29.064493875758778
old_photo_11.jpg,0.9878830781119105,44.7601618949896,0.9335375280075595,37.83501513063141,0.9890402950721733,45.119411022905325,0.8244489271909096,29.06022479083667
old_photo_12.jpg,0.9659024946162256,40.32800163846901,0.8937553871356917,35.129362169139945,0.9720680105537578,40.79279259518003,0.7777152715377819,28.405339120708177
old_photo_13.jpg,0.9864507074016564,42.99577834769278,0.9620319065282994,37.016428836660424,0.9877127331930216,43.05188580141254,0.8750477190059068,29.360182307523694
old_photo_14.jpg,0.9773576964608649,38.483951623064655,0.8149462015844054,32.44036785982195,0.9796916784109123,38.70126306635706,0.7485914203303053,28.347020450858412
old_photo_15.jpg,0.9901971710463018,42.931915696041436,0.8886094195375155,34.125432642103355,0.9905293765584465,43.208289512925674,0.8089031849999135,28.237816685746612
old_photo_16.jpg,0.9915787810951616,44.61168815454809,0.8987077124941645,34.59390243841074,0.9904315697357545,44.15085086335493,0.784114703965579,28.384100101179826
old_photo_18.jpg,0.9929118576890149,42.56436223453284,0.8343109727210771,31.31158759759938,0.9842332972961393,40.93377488909014,0.8420154087453151,28.535686394619105
old_photo_19.jpg,0.9874767724057217,43.54220714831297,0.9080369544115037,35.360427498621846,0.9890639240363078,43.89147563640379,0.8027623281377975,28.447281630000376
old_photo_20.jpg,0.9913853429594107,42.965878848416644,0.7316858475599497,31.48363603231191,0.9813694214241628,41.19540060370464,0.7934743029196101,28.52847432190947
old_photo_21.jpg,0.9899432661958333,43.165495461505394,0.8053010602074658,32.56569813818884,0.991132240950062,43.578938375962764,0.749216911509056,28.270306672378393
old_photo_23.jpg,0.9905186518391086,40.64931622291112,0.8874110744063611,32.63434194032685,0.990538151269628,40.849878043401546,0.8166524823730169,28.411678113360722
old_photo_24.jpg,0.980482487087772,38.72376123786442,0.8011558013560516,32.626069838865824,0.9843312633074172,39.225844908091794,0.7476250353895513,28.52207370449515
old_photo_25.jpg,0.9865942387487652,38.16971211976002,0.8847645872392722,33.067583941504466,0.9873805026742252,38.39668058421229,0.8096291532139336,28.519239336189482
old_photo_26.jpg,0.9856289730503373,40.302576716277144,0.8128294474764978,32.88689877393444,0.987591643689517,40.520678406900075,0.7718975247890748,28.85362047668629
old_photo_27.jpg,0.9834556756892336,38.62104723294025,0.8188095016620611,32.268389558356326,0.9862061852306572,38.89678722879415,0.7745907000172089,28.638324635357684
old_photo_28.jpg,0.9863354653783266,38.72018601643458,0.8756286515151331,32.270193215185984,0.9883022262422637,38.9337527302414,0.8191423406762465,28.461369873735354
old_photo_29.jpg,0.9917824476725033,45.01230173867135,0.9380470439364595,38.08971762808304,0.9906020285528963,44.94289633582347,0.8269489400707911,29.19939151083898
old_photo_30.jpg,0.9712033561218433,39.14577076212336,0.9286756688220172,32.665258003775776,0.9726255379040893,39.50045301290758,0.7876154161928014,28.54245845626412
Average,0.983404188588303,40.708346646582456,0.878215086206318,33.769429276834764,0.9841892727653454,40.73829561672353,0.8061661560633848,28.65255712319252
