Image,SSIM_Input_Colour,PSNR_Input_Colour,SSIM_Bilateral_Gaussian,PSNR_Bilateral_Gaussian,SSIM_Flip_Bilateral_Gaussian,PSNR_Flip_Bilateral_Gaussian
pinterest_259871840977813940.jpg,0.9093485224619414,28.81508874522136,0.7674907227458513,28.433470788815267,0.7577932911079218,28.438143564941996
pinterest_259871840977813944.jpg,0.9389108989462894,28.986644253407295,0.8298610031320458,28.762033941336867,0.8340923202810574,28.861769218836134
pinterest_259871840977901506.jpg,0.959519277493615,31.94007648756413,0.9207150611387863,31.041304874006094,0.9159919433120088,30.878697858215936
pinterest_259871840977973292.jpg,0.8398805723611634,29.91494613769158,0.801726203709377,29.674521199115688,0.8043488167214367,29.569756116439258
pinterest_259871840977973295.jpg,0.9202815942667902,29.103223891820505,0.8742730181492274,28.499685521940545,0.895279906311527,29.5296517570197
pinterest_259871840977973379.jpg,0.9399457971602952,30.734759763719598,0.8568771887612846,29.809194583243283,0.8651093176355115,29.739608980557904
pinterest_259871840978060756.jpg,0.9693901607472668,30.055485366859415,0.9512293147006733,29.936371041060426,0.949463414068692,29.674732857481754
pinterest_259871840978124192.jpg,0.9549075903201523,28.180715058845472,0.9162861613506491,28.246752248371457,0.9138862924874828,28.187258591414125
pinterest_259871840978140484.jpg,0.9560298309493066,30.956583216644965,0.8717907580787937,29.85766584118714,0.8496247027150465,29.151829164775982
pinterest_259871840978201189.jpg,0.9492601565096987,30.119080486435923,0.8463325349499864,29.752809272930506,0.8412283385513155,29.581361770032032
pinterest_259871840978251639.jpg,0.947556448317465,30.360902132003837,0.9362098146518899,30.254067891706654,0.9382347531200689,30.37013970157425
pinterest_259871840978333242.jpg,0.9454926485692865,30.78305302912108,0.8992048699795706,29.735960119827567,0.8978816005197171,29.598847540126027
pinterest_259871840978446094.jpg,0.95097031148529,28.90278056651183,0.9134639272188693,28.44906820688216,0.9148494982106515,28.57448368769392
pinterest_259871840978446101.jpg,0.8106477718707851,27.461995806355056,0.8276235194925529,27.760442301316772,0.8733326814723726,28.28526946497101
pinterest_259871840978863618.jpg,0.8873885183142831,29.01941053004803,0.8266749024437758,28.8431860488799,0.8313508863294904,28.984295990605137
pinterest_259871840978866842.jpg,0.9413556520038616,28.43166546283358,0.912268450927853,28.367895208802242,0.9360788360562728,28.526691010843095
pinterest_259871840978879450.jpg,0.8777941487935171,29.366411875576382,0.8401011110473918,28.953829810399707,0.8437405870607556,29.223213938480423
pinterest_259871840978879995.jpg,0.914842776692799,29.843139882183735,0.7800855493748461,29.365762833781297,0.776436850978503,29.30402551327136
pinterest_259871840978880685.jpg,0.9187730785511259,30.56033767806545,0.8361444465064203,29.96483786351819,0.8325320880371576,29.839567336124606
pinterest_259871840978881518.jpg,0.9527149978687072,31.381369533247707,0.9009754121863002,30.650955295365996,0.90248335776591,30.684563453181568
pinterest_259871840979025944.jpg,0.7869429789111987,28.501482453261595,0.7253651607180528,28.13379333379149,0.7226470172109304,28.09920361758028
pinterest_259871840979109124.jpg,0.945184893239952,30.69823525441752,0.8976008722260067,30.235992733594937,0.8925806453758756,30.200735114790447
pinterest_259871840979166440.jpg,0.9689340158923668,29.70636951059078,0.8701394780951901,29.073083415576725,0.8669788317260241,29.069120551673517
pinterest_259871840979929324.jpg,0.9432716631780825,29.22679468392341,0.868673796815813,29.145506133179904,0.879769507763743,29.42072439181956
pinterest_259871840979929585.jpg,0.9233407887613366,28.980054733273427,0.9152211966563412,28.680366094053156,0.9063493589695347,29.27283088829288
pinterest_259871840980957915.jpg,0.965524540080716,29.074252334394014,0.904710835079921,28.8748510380871,0.9015327384637205,28.788552388699227
pinterest_259871840980957975.jpg,0.9760894133599192,31.686395677754497,0.9473045642878093,30.826970761644613,0.9481898368346342,30.834646500203977
pinterest_259871840981002674.jpg,0.9487346138825826,29.35464265812087,0.8882701897664279,29.020265305989387,0.8795031582425921,28.83836356277325
pinterest_259871840981002778.jpg,0.9625710212827335,31.73246777121355,0.8418126734484002,29.95945016756608,0.8176331513036125,29.150669056576426
pinterest_259871840981024533.jpg,0.8478961367641551,29.08287463033539,0.776144344205183,28.60301676289378,0.7900361128417565,28.70761915987575
pinterest_259871840981024632.jpg,0.9296037762366088,30.21549854733197,0.866773482008626,30.17941055611623,0.7176001567284985,28.387174174395962
pinterest_259871840981024637.jpg,0.8854037267489137,29.567854808246782,0.8031637723120616,29.319988455155265,0.806929510794795,29.324480937006538
pinterest_259871840981024848.jpg,0.9625997680737436,30.636788332104338,0.799834591204284,29.749326054891768,0.7878990037672841,30.087341307617127
pinterest_259871840981024859.jpg,0.9087569097178124,29.547860654113656,0.8651552717972616,29.263322335415467,0.8688795696048496,29.370141638662567
pinterest_259871840981024915.jpg,0.9725016547647439,30.022062789963634,0.8920594076382042,29.486025846173156,0.8899000541776765,29.377424452856342
pinterest_259871840981024921.jpg,0.9310520295051332,29.59122990667051,0.8725148250230422,29.294886944253868,0.8688465174300397,29.23713127121692
pinterest_259871840981024932.jpg,0.9684409881488865,29.733542740022507,0.9296835156661927,30.849510431404795,0.932657593329746,30.883037148508826
pinterest_259871840981024952.jpg,0.9460590873500788,27.679122148826984,0.8621964252565095,27.853191980757988,0.8623054687271701,28.02588050871865
pinterest_259871840981024960.jpg,0.9137069202262639,30.668049967959288,0.7564374219953635,29.169942267712607,0.768962740085077,29.30980238576128
pinterest_259871840981026292.jpg,0.9410577479376689,30.0537367145471,0.889485682925527,30.018012492752444,0.8924012506352635,29.755530653646222
pinterest_259871840981026357.jpg,0.946471070099706,29.427447010900405,0.825789287282478,29.18332857836092,0.8249121391041182,29.354022760604444
pinterest_259871840981028926.jpg,0.9647073907748206,30.06728410808533,0.9125417610027178,29.58931200749904,0.9146654528366186,29.746731350178184
pinterest_259871840981030002.jpg,0.8597380435774324,29.344635712348484,0.748407245755497,29.103888935048992,0.7969813896452109,29.35267732294411
pinterest_259871840981030012.jpg,0.9673169617743955,30.590710580711832,0.8971756081942616,30.505444030521094,0.8885324360880792,30.351524480472236
pinterest_259871840981030672.jpg,0.9677376035336244,31.02573858074891,0.9246220003169282,30.15818826360343,0.9233373113385444,30.112818985948557
pinterest_259871840981036844.jpg,0.9418074939669946,32.07201562455216,0.8041330364744129,30.487577707620424,0.8024103003485613,30.632356143883012
pinterest_259871840981041386.jpg,0.9492237888351313,29.227278579440643,0.8755395311425335,28.834333777578518,0.8777774216333555,28.7771505095543
pinterest_259871840981046457.jpg,0.9384354554415665,29.145973053972853,0.8802161894119563,28.449834274540407,0.866540029179219,28.112389662040115
pinterest_259871840981047142.png,0.9106942370085251,29.00292583410431,0.6814736912062044,28.60088559027764,0.6823239252206842,28.912399581987906
pinterest_259871840981047186.jpg,0.9471378812186941,29.113050343336774,0.8884275769606349,28.933955218189627,0.8948061467023037,29.758415370675408
pinterest_259871840981056700.jpg,0.9356091033991625,32.918584056619025,0.8559024862491436,31.03136916581409,0.8491421702639103,30.54324137949763
pinterest_259871840981064309.jpg,0.9249779325206872,29.015221389089795,0.7632167523112949,28.671324795875158,0.7629464688959526,28.696426928054176
pinterest_259871840981064324.jpg,0.9457528254437962,30.013907134647017,0.7880426291163348,29.248160545949897,0.791125428029425,29.327423836898486
pinterest_259871840981065510.jpg,0.9537460017959701,31.50398401167204,0.9301678098910965,31.219004829776598,0.9240117880468076,30.68871989289692
pinterest_259871840981065538.jpg,0.971388002289304,31.396002041821145,0.8491357802105711,29.712034921326488,0.8469692564908301,30.321135623624116
pinterest_259871840981075437.jpg,0.9582137566788266,30.7317944614344,0.7670062495134267,29.930493753516572,0.7578687065541586,29.845827432042586
pinterest_259871840981076026.jpg,0.9312612519192219,29.238974180915328,0.8455239003570618,28.92363962962918,0.8506650965573096,29.034045983264875
pinterest_259871840981100237.jpg,0.9065790258603204,30.565911214943235,0.8599098123952752,30.32727860193222,0.8569402891085834,30.69253753141975
pinterest_259871840981125059.jpg,0.9694317356108048,30.42060013510159,0.8341602965283843,29.323329207937757,0.8295633365924769,29.21041174665108
pinterest_259871840981128183.jpg,0.8990421407033065,31.633415876685884,0.8451453146783595,31.161017442090916,0.8290040373341054,30.12546213274402
pinterest_259871840981128203.jpg,0.964123911357378,30.813230555796373,0.7813784069115982,29.323303212743266,0.7766678493563703,29.497845199336574
pinterest_259871840981137003.jpg,0.9091536011509597,29.07165489973419,0.8160621711363945,28.925258230634906,0.8253797298586375,28.924527342719312
pinterest_259871840981138070.jpg,0.9337870611671265,29.376886441801197,0.7638960719435163,28.921157071638977,0.8069019463322787,29.41501560270169
pinterest_259871840981143933.jpg,0.9188077694037547,31.56165407412852,0.8505702784018316,30.704300632739905,0.8336811378369818,30.12221242309044
pinterest_259871840981143947.jpg,0.9476575451339141,28.441802263647773,0.8806171123031653,28.54902533879693,0.8765089142242576,28.56322573886014
pinterest_259871840981143973.jpg,0.9523840984531281,30.0695543436111,0.8913919403661249,29.590098895981868,0.8925277479381033,29.53192424455224
pinterest_259871840981156654.jpg,0.9371464180169934,30.438156101320185,0.7278907896339984,29.245799884928513,0.7392553180737066,29.26409181707148
pinterest_259871840981156854.jpg,0.9598424690812637,28.87741017136787,0.8935387172111838,28.849198954020846,0.8853280882725786,28.683044618242953
pinterest_259871840981172659.jpg,0.8924568773682372,29.74641218768624,0.7960687216068578,29.50559930601699,0.8119615556873067,29.460779257149916
pinterest_259871840981172864.jpg,0.9161571585452609,28.358410354470337,0.7471544986358197,28.481170715753137,0.7437358101045249,28.536940253903644
pinterest_259871840981178672.jpg,0.9639880973538942,31.33453737084475,0.9172331559182259,30.63043079599791,0.9155186956226294,30.998877776002182
pinterest_259871840981213948.jpg,0.9267195904105808,29.444509280541567,0.836470692456266,29.21012266632168,0.8266228684125384,29.063622019057927
pinterest_259871840981307925.jpg,0.9122882544286814,29.67919333552812,0.7855907342543054,29.30078414175487,0.7837644540685996,28.973874979817815
pinterest_259871840981345912.jpg,0.8977481879889138,29.48797206778881,0.7401664720518202,28.82889322586598,0.7585446033714259,28.871178201244447
pinterest_259871840981538278.jpg,0.9496895221284491,30.616295749615688,0.8977423326880549,30.477634798789097,0.8956904142948937,30.75838676658186
pinterest_259871840981561171.jpg,0.9607757872086856,29.7445397672761,0.879424035625974,29.23449128910207,0.884147915537076,29.55812755464298
pinterest_259871840981653130.jpg,0.9507452808564713,30.589943144610988,0.9068688689192049,30.4880573245834,0.9064336190595225,30.608236971914447
pinterest_259871840981691265.jpg,0.9474397512014017,30.211839185628733,0.9051511304305492,29.7098271459082,0.9075113010864735,29.51587296535432
pinterest_259871840981692388.jpg,0.9682002891973145,30.5737377158983,0.8322931137332,29.511487272700965,0.8293558697594724,29.526281234038883
pinterest_259871840981698416.jpg,0.9420830903678951,29.575847849252312,0.9056133809053776,29.369350983584166,0.8976504104947746,29.3887902202928
pinterest_259871840981754604.jpg,0.9689897678243597,31.505094151277177,0.861177042752189,29.93700531009051,0.8522599922332903,29.767344798006228
pinterest_259871840982029068.jpg,0.9655765766892728,30.296489972392123,0.8444616248400075,29.317045516840675,0.8362928288272101,29.24110782061279
pinterest_259871840982029071.jpg,0.9565996526063968,30.595676450447566,0.8125541547718189,29.453064338157485,0.8009458985058551,29.369155099571067
pinterest_259871840982029073.png,0.9362108975626001,30.538401665160386,0.8380560803041859,29.841811656339196,0.8255220123099981,29.74766158458261
pinterest_259871840982029077.jpg,0.88722405985144,28.86779409018291,0.8699486787316776,28.718610319139568,0.869045663990017,28.733034053163017
